property_id,source,country,city,neighborhood,property_type,price_eur,area_m2,price_per_m2,bedrooms,bathrooms,floor,listing_url,scraping_date
LON_153,Rightmove,United Kingdom,London,"5 bedroom town house for sale in Lancelot Place, Knightsbridge, London, SW7, United Kingdom, SW7",Town House,18895500.0,3422.55,5520.88,5.0,5.0,,,2026-05-21
LON_154,Rightmove,United Kingdom,London,"5 bedroom town house for sale in Lancelot Place, Knightsbridge, London, SW7, United Kingdom, SW7",Town House,18895500.0,3422.55,5520.88,5.0,5.0,,,2026-05-21
LON_155,Rightmove,United Kingdom,London,"4 bedroom flat for sale in William Street, Knightsbridge, London, SW1X, United Kingdom, SW1X",Flat,19012500.0,3298.99,5763.13,4.0,4.0,,,2026-05-21
LON_156,Rightmove,United Kingdom,London,"4 bedroom apartment for sale in Knightsbridge Gate, Apartment 3, 1 William Street, London, SW1X",Apartment,19012500.0,3298.99,5763.13,4.0,4.0,,,2023-10-08
LON_157,Rightmove,United Kingdom,London,"7 bedroom detached house for sale in Elsworthy Road, London, NW3",Detached,19305000.0,6079.57,3175.39,7.0,5.0,,,2026-05-21
LON_158,Rightmove,United Kingdom,London,"10 bedroom terraced house for sale in Lowndes Street, Belgravia, London, SW1X",Terraced,19305000.0,7112.65,2714.18,10.0,12.0,,,2023-12-07
LON_159,Rightmove,United Kingdom,London,"5 bedroom terraced house for sale in Sloane Gardens, Belgravia, London, SW1W",Terraced,19597500.0,5942.08,3298.09,5.0,5.0,,,2026-05-21
LON_160,Rightmove,United Kingdom,London,"10 bedroom terraced house for sale in Lowndes Street, London, SW1X",Terraced,19305000.0,7112.65,2714.18,10.0,10.0,,,2026-05-21
LON_161,Rightmove,United Kingdom,London,"5 bedroom house for sale in Wilton Crescent, Belgravia, SW1X",House,19305000.0,,,5.0,5.0,,,2026-05-21
LON_162,Rightmove,United Kingdom,London,"6 bedroom semi-detached house for sale in Queens Grove, St John's Wood, London, NW8",Semi-Detached,19656000.0,6009.9,3270.6,6.0,6.0,,,2026-05-21
LON_163,Rightmove,United Kingdom,London,"5 bedroom house for sale in Sloane Gardens, Belgravia, London, SW1W, United Kingdom, SW1W",House,19597500.0,5598.33,3500.6,5.0,4.0,,,2026-05-21
LON_164,Rightmove,United Kingdom,London,"11 bedroom detached house for sale in Frognal, Hampstead Village, NW3",Detached,19831500.0,5640.14,3516.14,11.0,9.0,,,2026-05-21
LON_165,Rightmove,United Kingdom,London,"5 bedroom terraced house for sale in Cadogan Gardens, Chelsea, SW3",Terraced,19831500.0,6042.41,3282.05,5.0,5.0,,,2026-05-21
LON_166,Rightmove,United Kingdom,London,"6 bedroom terraced house for sale in Chester Terrace, Regent's Park, London, NW1",Terraced,19831500.0,4500.22,4406.78,6.0,7.0,,,2026-05-21
LON_167,Rightmove,United Kingdom,London,"10 bedroom detached house for sale in Frognal, Hampstead, NW3",Detached,19831500.0,5640.14,3516.14,10.0,10.0,,,2026-05-21
LON_168,Rightmove,United Kingdom,London,"2 bedroom apartment for sale in Woodland Rise, Muswell Hill, London, N10",Apartment,848250.0,836.13,1014.5,2.0,1.0,,,2024-11-09
LON_169,Rightmove,United Kingdom,London,"4 bedroom terraced house for sale in Chester Square, London, SW1W",Terraced,19831500.0,,,4.0,3.0,,,2026-05-21
LON_170,Rightmove,United Kingdom,London,"6 bedroom detached house for sale in Acacia Road, St. John's Wood, London, NW8",Detached,16965000.0,9328.39,1818.64,6.0,6.0,,,2026-05-21
LON_171,Rightmove,United Kingdom,London,"6 bedroom detached house for sale in Winnington Road, N2",Detached,18135000.0,9370.2,1935.39,6.0,7.0,,,2026-05-21
LON_172,Rightmove,United Kingdom,London,"6 bedroom terraced house for sale in Chester Square, London, SW1W",Terraced,16087500.0,4329.28,3715.98,6.0,7.0,,,2026-05-21
LON_173,Rightmove,United Kingdom,London,"7 bedroom semi-detached house for sale in Hamilton Terrace, St John's Wood,NW8",Semi-Detached,18129150.0,7644.99,2371.38,7.0,,,,2026-05-21
LON_174,Rightmove,United Kingdom,London,"7 bedroom detached house for sale in Winnington Road, London, N2",Detached,16087500.0,,,7.0,,,,2024-01-10
LON_175,Rightmove,United Kingdom,London,"3 bedroom apartment for sale in Eaton Square, Belgravia, London, SW1W, United Kingdom, SW1W",Apartment,16087500.0,2344.87,6860.72,3.0,3.0,,,2026-05-21
LON_176,Rightmove,United Kingdom,London,"5 bedroom house for sale in Gilston Road, Chelsea, London, SW10",House,16204500.0,3820.17,4241.83,5.0,3.0,,,2026-05-21
LON_177,Rightmove,United Kingdom,London,"6 bedroom terraced house for sale in Gilston Road, London, SW10",Terraced,16204500.0,3820.17,4241.83,6.0,3.0,,,2026-05-21
LON_178,Rightmove,United Kingdom,London,"8 bedroom house for sale in Cheyne Place, Chelsea, SW3",House,16321500.0,6700.16,2435.99,8.0,6.0,,,2024-10-05
LON_179,Rightmove,United Kingdom,London,"3 bedroom flat for sale in Cork Street, Mayfair, W1S",Flat,16321500.0,2489.8,6555.35,3.0,4.0,,,2026-05-21
LON_180,Rightmove,United Kingdom,London,"Town house for sale in Mansfield Street, London, W1G",Town House,16321500.0,11353.68,1437.55,,,,,2026-05-21
LON_181,Rightmove,United Kingdom,London,"5 bedroom property for sale in Chelsea Waterfront - Tower West, SW10",Not Specified,16213860.0,,,5.0,5.0,,,2026-05-21
LON_182,Rightmove,United Kingdom,London,"4 bedroom apartment for sale in 10 Park Crescent, London, W1B",Apartment,16321500.0,4398.96,3710.31,4.0,4.0,,,2026-05-21
LON_183,Rightmove,United Kingdom,London,"3 bedroom apartment for sale in The OWO, Whitehall, London, SW1A",Apartment,16321500.0,2432.2,6710.59,3.0,4.0,,,2026-05-21
LON_184,Rightmove,United Kingdom,London,"3 bedroom penthouse for sale in Cork Street, Mayfair, London, W1S",Penthouse,16321500.0,2453.57,6652.14,3.0,3.0,,,2024-07-09
LON_185,Rightmove,United Kingdom,London,"4 bedroom detached house for sale in Pembridge Crescent, London, W11 3DU, W11",Detached,16380000.0,4684.17,3496.88,4.0,5.0,,,2026-05-21
LON_186,Rightmove,United Kingdom,London,"7 bedroom terraced house for sale in South Street, London, W1K",Terraced,16321500.0,6017.33,2712.42,7.0,8.0,,,2024-01-05
LON_187,Rightmove,United Kingdom,London,"3 bedroom apartment for sale in Mulberry Square, Belgravia, London, SW1W",Apartment,16380000.0,2488.87,6581.3,3.0,3.0,,,2026-05-21
LON_188,Rightmove,United Kingdom,London,"5 bedroom house for sale in Montpelier Square, SW7",House,16380000.0,4344.14,3770.6,5.0,3.0,,,2026-05-21
LON_189,Rightmove,United Kingdom,London,"4 bedroom penthouse for sale in Hyde Park Gardens, London, W2",Penthouse,16380000.0,4431.47,3696.29,4.0,5.0,,,2026-05-21
LON_190,Rightmove,United Kingdom,London,"4 bedroom house for sale in Pembridge Crescent, Notting Hill, London, W11",House,16380000.0,4684.17,3496.88,4.0,5.0,,,2026-05-21
LON_191,Rightmove,United Kingdom,London,"7 bedroom detached house for sale in Southside Common, Wimbledon, London, SW19",Detached,16380000.0,,,7.0,5.0,,,2026-05-21
LON_192,Rightmove,United Kingdom,London,"3 bedroom apartment for sale in The Bryanston, Hyde Park, 55 Bryanston Street, Marylebone, London, W1H 7BZ, W1H",Apartment,16672500.0,2152.56,7745.43,3.0,3.0,,,2024-10-02
LON_193,Rightmove,United Kingdom,London,"3 bedroom apartment for sale in Mulberry Square, London, SW1W",Apartment,16380000.0,2457.28,6665.91,3.0,3.0,,,2026-05-21
LON_194,Rightmove,United Kingdom,London,"3 bedroom flat for sale in The Bryanston, Hyde Park, W1H",Flat,16672500.0,2149.78,7755.44,3.0,3.0,,,2026-05-21
LON_195,Rightmove,United Kingdom,London,"8 bedroom end of terrace house for sale in Cheyne Gardens, Chelsea, London, SW3",End of Terrace,16965000.0,5058.57,3353.71,8.0,7.0,,,2026-05-21
LON_196,Rightmove,United Kingdom,London,"4 bedroom penthouse for sale in Craven Street, London, WC2N",Penthouse,16965000.0,4061.72,4176.8,4.0,4.0,,,2026-05-21
LON_197,Rightmove,United Kingdom,London,"7 bedroom detached house for sale in Parkside, Wimbledon Village, SW19",Detached,18135000.0,10668.98,1699.79,7.0,8.0,,,2024-02-10
LON_198,Rightmove,United Kingdom,London,"7 bedroom detached house for sale in Parkside, Wimbledon Village, London, SW19",Detached,18135000.0,10947.69,1656.51,7.0,8.0,,,2024-02-10
LON_199,Rightmove,United Kingdom,London,"8 bedroom detached house for sale in Winnington Road, Hampstead, London, N2",Detached,18135000.0,9370.2,1935.39,8.0,8.0,,,2026-05-21
LON_200,Rightmove,United Kingdom,London,"4 bedroom flat for sale in Upper Grosvenor Street, 
Mayfair, W1K",Flat,18310500.0,3986.47,4593.16,4.0,4.0,,,2024-02-10
LON_201,Rightmove,United Kingdom,London,"4 bedroom apartment for sale in Upper Grosvenor Street, Mayfair, London, W1K, United Kingdom, W1K",Apartment,18310500.0,4213.15,4346.04,4.0,4.0,,,2026-05-21
LON_202,Rightmove,United Kingdom,London,"4 bedroom duplex for sale in Upper Grosvenor Street, Mayfair, London, W1K",Duplex,18310500.0,4398.03,4163.34,4.0,4.0,,,2024-04-11
LON_203,Rightmove,United Kingdom,London,"7 bedroom detached house for sale in Constable Close, Hampstead Garden Suburb, London, NW11",Detached,18427500.0,,,7.0,,,,2026-05-21
LON_204,Rightmove,United Kingdom,London,"4 bedroom flat for sale in Upper Grosvenor Street, Mayfair, London, W1K",Flat,18310500.0,4151.84,4410.21,4.0,4.0,,,2026-05-21
LON_205,Rightmove,United Kingdom,London,"6 bedroom end of terrace house for sale in Melbury Road, Holland Park, London, W14",End of Terrace,18310500.0,4792.87,3820.36,6.0,5.0,,,2024-04-10
LON_206,Rightmove,United Kingdom,London,"4 bedroom apartment for sale in Knightsbridge Gate, 1 William Street, Knightsbridge, London, SW1X 9HL, SW1X",Apartment,18427500.0,3361.23,5482.37,4.0,4.0,,,2024-03-07
LON_207,Rightmove,United Kingdom,London,"4 bedroom flat for sale in William Street, Knightsbridge, London, SW1X, United Kingdom, SW1X",Flat,18427500.0,3361.23,5482.37,4.0,4.0,,,2026-05-21
LON_208,Rightmove,United Kingdom,London,"5 bedroom detached house for sale in Hamilton Terrace, St John's Wood NW8",Detached,18427500.0,6485.56,2841.31,5.0,5.0,,,2024-09-09
LON_209,Rightmove,United Kingdom,London,"6 bedroom detached house for sale in Hamilton Terrace, St John's Wood, London, NW8",Detached,18427500.0,6485.56,2841.31,6.0,5.0,,,2026-05-21
LON_210,Rightmove,United Kingdom,London,"4 bedroom penthouse for sale in Apartment 1, 1 William Street, Knightsbridge Gate, London, SW1X",Penthouse,18427500.0,3361.23,5482.37,4.0,4.0,,,2026-05-21
LON_211,Rightmove,United Kingdom,London,"7 bedroom end of terrace house for sale in Elgin Crescent, London, W11",End of Terrace,18428350.59,5068.79,3635.65,7.0,6.0,,,2026-05-21
LON_212,Rightmove,United Kingdom,London,"7 bedroom semi-detached house for sale in Elgin Crescent, London, W11",Semi-Detached,18428350.59,5068.79,3635.65,7.0,4.0,,,2026-05-21
LON_213,Rightmove,United Kingdom,London,"8 bedroom town house for sale in Cheyne Gardens, London, SW3",Town House,16965000.0,5058.57,3353.71,8.0,7.0,,,2026-05-21
LON_214,Rightmove,United Kingdom,London,"7 bedroom detached house for sale in Belsize Lane, Hampstead, London, NW3",Detached,18661500.0,7540.94,2474.69,7.0,6.0,,,2026-05-21
LON_215,Rightmove,United Kingdom,London,"3 bedroom apartment for sale in South Audley Street, London, W1K",Apartment,17257500.0,2661.67,6483.71,3.0,5.0,,,2023-01-07
LON_216,Rightmove,United Kingdom,London,"4 bedroom flat for sale in William Street, Knightsbridge, London, SW1X, United Kingdom, SW1X",Flat,18661500.0,3406.75,5477.8,4.0,4.0,,,2026-05-21
LON_217,Rightmove,United Kingdom,London,"5 bedroom apartment for sale in Campden House, 29 Sheffield Terrace, Kensington, London, W8",Apartment,17257500.0,4696.25,3674.74,5.0,4.0,,,2026-05-21
LON_218,Rightmove,United Kingdom,London,"4 bedroom apartment for sale in Lancer Square, Apartment 23, 1 Lancer Square, Kensington Church St, W8",Apartment,17082000.0,2895.79,5898.91,4.0,3.0,,,2026-05-21
LON_219,Rightmove,United Kingdom,London,"6 bedroom terraced house for sale in Hanover Terrace, London, NW1",Terraced,18661500.0,5858.46,3185.39,6.0,5.0,,,2026-05-21
LON_220,Rightmove,United Kingdom,London,"6 bedroom terraced house for sale in Cranley Gardens, London, SW7",Terraced,18661500.0,6951.93,2684.36,6.0,6.0,,,2024-12-04
LON_221,Rightmove,United Kingdom,London,"7 bedroom house for sale in Redington Road, Hampstead NW3",House,18661500.0,6746.62,2766.05,7.0,5.0,,,2026-05-21
LON_222,Rightmove,United Kingdom,London,"5 bedroom apartment for sale in Holland Park Villas, W8",Apartment,17433000.0,,,5.0,5.0,,,2026-05-21
LON_223,Rightmove,United Kingdom,London,"6 bedroom detached house for sale in Norfolk Road, St. John's Wood, London, NW8",Detached,17316000.0,6186.41,2799.04,6.0,6.0,,,2026-05-21
LON_224,Rightmove,United Kingdom,London,"3 bedroom flat for sale in Marylebone Square Aybrook Street W1, W1U",Flat,17491500.0,1920.31,9108.69,3.0,3.0,,,2026-05-21
LON_225,Rightmove,United Kingdom,London,"5 bedroom terraced house for sale in Hanover Terrace, Regent's Park, London, NW1",Terraced,18661500.0,5801.79,3216.51,5.0,5.0,,,2026-05-21
LON_226,Rightmove,United Kingdom,London,"6 bedroom detached house for sale in Thirlmere Road, SW16",Detached,3510000.0,3461.57,1013.99,6.0,4.0,,,2026-05-21
LON_227,Rightmove,United Kingdom,London,"6 bedroom detached house for sale in Cavendish Avenue, St John's Wood NW8",Detached,17491500.0,8022.17,2180.4,6.0,6.0,,,2026-05-21
LON_228,Rightmove,United Kingdom,London,"6 bedroom house for sale in Cavendish Avenue, St Johns Wood, NW8",House,17491500.0,8022.17,2180.4,6.0,6.0,,,2026-05-21
LON_229,Rightmove,United Kingdom,London,"3 bedroom apartment for sale in Moxon Street, W1U",Apartment,17491500.0,1819.97,9610.87,3.0,3.0,,,2024-01-07
LON_230,Rightmove,United Kingdom,London,"7 bedroom detached house for sale in The Bishops Avenue Knolehurst, London, N2",Detached,17550000.0,10226.76,1716.09,7.0,7.0,,,2026-05-21
LON_231,Rightmove,United Kingdom,London,"5 bedroom terraced house for sale in Chester Street, London, SW1X",Terraced,17491500.0,5224.86,3347.75,5.0,5.0,,,2026-05-21
LON_232,Rightmove,United Kingdom,London,"5 bedroom terraced house for sale in Culross Street, Mayfair, London, W1K",Terraced,17550000.0,5642.0,3110.6,5.0,5.0,,,2026-05-21
LON_233,Rightmove,United Kingdom,London,"6 bedroom terraced house for sale in Gore Street, South Kensington SW7",Terraced,17550000.0,6139.03,2858.76,6.0,6.0,,,2026-05-21
LON_234,Rightmove,United Kingdom,London,"3 bedroom apartment for sale in Park Modern, 123 Bayswater Road, Hyde Park, London W2 3JH, W2",Apartment,17550000.0,2532.54,6929.8,3.0,3.0,,,2024-11-09
LON_235,Rightmove,United Kingdom,London,"Detached house for sale in Grosvenor Road, Pimlico, London, SW1V",Detached,17550000.0,21539.56,814.78,,13.0,,,2024-11-10
LON_236,Rightmove,United Kingdom,London,"3 bedroom apartment for sale in Bayswater Road, London, W2",Apartment,17550000.0,2533.46,6927.29,3.0,2.0,,,2024-10-06
LON_237,Rightmove,United Kingdom,London,"6 bedroom terraced house for sale in GORE STREET, London, SW7",Terraced,17550000.0,5913.28,2967.9,6.0,6.0,,,2026-05-21
LON_238,Rightmove,United Kingdom,London,"6 bedroom detached house for sale in The Bishops Avenue, London, N2",Detached,17550000.0,,,6.0,5.0,,,2026-05-21
LON_239,Rightmove,United Kingdom,London,"5 bedroom semi-detached house for sale in Elizabeth Street, London, SW1W",Semi-Detached,17550000.0,4585.69,3827.12,5.0,5.0,,,2026-05-21
LON_240,Rightmove,United Kingdom,London,"5 bedroom semi-detached house for sale in Cannon Lane East Heath Road, Hampstead, NW3",Semi-Detached,17550000.0,7376.5,2379.18,5.0,5.0,,,2026-05-21
LON_241,Rightmove,United Kingdom,London,"2 bedroom apartment for sale in Forge Square, Westferry Road, Isle Of Dogs E14",Apartment,468000.0,,,2.0,1.0,,,2026-05-21
LON_242,Rightmove,United Kingdom,London,"9 bedroom semi-detached house for sale in Hamilton Terrace, St John's Wood NW8",Semi-Detached,18129150.0,8047.26,2252.84,9.0,8.0,,,2026-05-21
LON_243,Rightmove,United Kingdom,London,"3 bedroom penthouse for sale in Arlington Street, St. James's, London, SW1A",Penthouse,15795000.0,2788.02,5665.31,3.0,4.0,,,2026-05-21
LON_244,Rightmove,United Kingdom,London,"4 bedroom flat for sale in Chesham Place, Belgravia, London, SW1X",Flat,14625000.0,5490.57,2663.66,4.0,4.0,,,2026-05-21
LON_245,Rightmove,United Kingdom,London,"8 bedroom town house for sale in Wilton Crescent, Belgravia, London, SW1X, United Kingdom, SW1X",Town House,15151500.0,5509.15,2750.24,8.0,9.0,,,2026-05-21
LON_246,Rightmove,United Kingdom,London,"5 bedroom terraced house for sale in Wimpole Street, London, W1G",Terraced,14625000.0,4399.89,3323.95,5.0,5.0,,,2026-05-21
LON_247,Rightmove,United Kingdom,London,"8 bedroom detached house for sale in The Bishops Avenue, N2",Detached,14625000.0,29149.25,501.73,8.0,8.0,,,2024-10-04
LON_248,Rightmove,United Kingdom,London,"3 bedroom penthouse for sale in The OWO Residences By Raffles, Whitehall, London, SW1A",Penthouse,14800500.0,2151.63,6878.74,3.0,3.0,,,2026-05-21
LON_249,Rightmove,United Kingdom,London,"1 bedroom flat for sale in Mayfair Park Residences, Stanhope Gate, London, W1K",Flat,14625000.0,1983.48,7373.4,1.0,1.0,,,2024-02-03
LON_250,Rightmove,United Kingdom,London,"4 bedroom flat for sale in Hill Street, Mayfair, London, W1J",Flat,14742000.0,3599.06,4096.07,4.0,4.0,,,2026-05-21
LON_251,Rightmove,United Kingdom,London,"3 bedroom apartment for sale in Dorchester Collection, Mayfair, W1K",Apartment,14908409.1,,,3.0,3.0,,,2026-05-21
LON_252,Rightmove,United Kingdom,London,"3 bedroom apartment for sale in The Residences at Mandarin Oriental Mayfair, W1S",Apartment,15144948.0,,,3.0,3.0,,,2026-05-21
LON_253,Rightmove,United Kingdom,London,"6 bedroom house for sale in Hampstead Lane, Hampstead Heath, NW3",House,15151500.0,10653.19,1422.25,6.0,7.0,,,2024-10-09
LON_254,Rightmove,United Kingdom,London,"4 bedroom apartment for sale in Queen's Gate Terrace, South Kensington SW7",Apartment,14917500.0,5481.28,2721.54,4.0,4.0,,,2024-07-09
LON_255,Rightmove,United Kingdom,London,"5 bedroom mews property for sale in Pont Street Mews, London, SW1X",Mews,15151500.0,4647.01,3260.48,5.0,5.0,,,2026-05-21
LON_256,Rightmove,United Kingdom,London,"5 bedroom apartment for sale in The Manor, Davies Street, Mayfair, London, W1K, United Kingdom, W1K",Apartment,15151500.0,3998.55,3789.25,5.0,4.0,,,2024-12-07
LON_257,Rightmove,United Kingdom,London,"7 bedroom end of terrace house for sale in Wilton Crescent, London, SW1X",End of Terrace,15151500.0,5089.23,2977.17,7.0,5.0,,,2026-05-21
LON_258,Rightmove,United Kingdom,London,"6 bedroom house for sale in Park Square West, Regent's Park, NW1",House,15151500.0,6357.35,2383.3,6.0,5.0,,,2026-05-21
LON_259,Rightmove,United Kingdom,London,"5 bedroom house for sale in Chelsea Park Gardens, Chelsea, London, SW3, United Kingdom, SW3",House,15151500.0,4180.64,3624.21,5.0,5.0,,,2024-09-09
LON_260,Rightmove,United Kingdom,London,"4 bedroom apartment for sale in Whistler Square, Belgravia, SW1W",Apartment,15151500.0,2748.07,5513.51,4.0,4.0,,,2026-05-21
LON_261,Rightmove,United Kingdom,London,"5 bedroom penthouse for sale in One Kensington Gardens, 22 De Vere Gardens, London, W8",Penthouse,15151500.0,3378.88,4484.18,5.0,4.0,,,2026-05-21
LON_262,Rightmove,United Kingdom,London,"5 bedroom house for sale in Pont Street Mews, Knightsbridge, London, SW1X",House,15151500.0,4647.01,3260.48,5.0,7.0,,,2026-05-21
LON_263,Rightmove,United Kingdom,London,"4 bedroom apartment for sale in Eaton Square, London, SW1W",Apartment,15151500.0,3600.92,4207.67,4.0,4.0,,,2026-05-21
LON_264,Rightmove,United Kingdom,London,"6 bedroom detached house for sale in Marlborough Place, London, NW8",Detached,15151500.0,5183.06,2923.27,6.0,6.0,,,2026-05-21
LON_265,Rightmove,United Kingdom,London,"6 bedroom terraced house for sale in Park Square West, Regent's Park, NW1",Terraced,15151500.0,6344.35,2388.19,6.0,5.0,,,2026-05-21
LON_266,Rightmove,United Kingdom,London,"6 bedroom house for sale in Hampstead Lane, Hampstead, NW3",House,15151500.0,,,6.0,6.0,,,2024-10-09
LON_267,Rightmove,United Kingdom,London,"2 bedroom flat for sale in Bromyard Avenue, Acton, W3",Flat,526500.0,,,2.0,2.0,,,2026-05-21
LON_268,Rightmove,United Kingdom,London,"6 bedroom house for sale in Marlborough Place, St John's Wood, NW8",House,15151500.0,,,6.0,6.0,,,2024-03-05
LON_269,Rightmove,United Kingdom,London,"6 bedroom house for sale in Park Square West, Regent's Park, London, NW1, United Kingdom, NW1",House,15151500.0,6471.62,2341.22,6.0,5.0,,,2026-05-21
LON_270,Rightmove,United Kingdom,London,"7 bedroom penthouse for sale in Regal House, Imperial Wharf Regal House  Lensbury Avenue, Imperial Wharf, London, SW6, United Kingdom, SW6",Penthouse,15210000.0,11093.55,1371.07,7.0,7.0,,,2024-02-07
LON_271,Rightmove,United Kingdom,London,"3 bedroom apartment for sale in Buckingham Gate, St James's, SW1E",Apartment,15210000.0,4332.07,3511.02,3.0,4.0,,,2026-05-21
LON_272,Rightmove,United Kingdom,London,"4 bedroom penthouse for sale in Southbank Place, Belvedere Gardens, London, SE1",Penthouse,15502500.0,3587.91,4320.76,4.0,4.0,,,2024-01-10
LON_273,Rightmove,United Kingdom,London,"4 bedroom terraced house for sale in Chelsea Park Gardens, Chelsea, London, SW3",Terraced,15151500.0,4180.64,3624.21,4.0,5.0,,,2024-09-09
LON_274,Rightmove,United Kingdom,London,"4 bedroom apartment for sale in Belvedere Gardens, Southbank Place, Belvedere Road, London, SE1 7NA, SE1",Apartment,15502500.0,3587.91,4320.76,4.0,4.0,,,2026-05-21
LON_275,Rightmove,United Kingdom,London,"6 bedroom detached house for sale in Marlborough Place, St John's Wood, London, NW8",Detached,15151500.0,5183.06,2923.27,6.0,5.0,,,2024-03-05
LON_276,Rightmove,United Kingdom,London,"4 bedroom semi-detached house for sale in Down Street Mews, Mayfair, London, W1J",Semi-Detached,15531750.0,5930.0,2619.18,4.0,4.0,,,2026-05-21
LON_277,Rightmove,United Kingdom,London,"3 bedroom penthouse for sale in Marylebone Square, Marylebone, W1U",Penthouse,15672150.0,1704.77,9193.12,3.0,3.0,,,2024-05-07
LON_278,Rightmove,United Kingdom,London,"5 bedroom semi-detached house for sale in Down Street Mews, Mayfair, London, W1J",Semi-Detached,15742350.0,6102.8,2579.53,5.0,4.0,,,2026-05-21
LON_279,Rightmove,United Kingdom,London,"7 bedroom terraced house for sale in Chester Square, London, SW1W",Terraced,15795000.0,4656.3,3392.18,7.0,6.0,,,2024-02-09
LON_280,Rightmove,United Kingdom,London,"2 bedroom house for sale in Dorchester Collection Mayfair Residences, W1K",House,15790320.0,,,2.0,2.0,,,2026-05-21
LON_281,Rightmove,United Kingdom,London,"3 bedroom apartment for sale in Mulberry Square, Belgravia, London, SW1W, United Kingdom, SW1W",Apartment,15795000.0,2748.07,5747.67,3.0,3.0,,,2024-05-09
LON_282,Rightmove,United Kingdom,London,"8 bedroom terraced house for sale in Chester Square, Belgravia, London, SW1W",Terraced,15795000.0,4656.3,3392.18,8.0,6.0,,,2026-05-21
LON_283,Rightmove,United Kingdom,London,"3 bedroom penthouse for sale in Arlington Street, London, SW1A",Penthouse,15795000.0,2788.02,5665.31,3.0,3.0,,,2026-05-21
LON_284,Rightmove,United Kingdom,London,"4 bedroom penthouse for sale in Strand, London, WC2R",Penthouse,15795000.0,4313.49,3661.77,4.0,5.0,,,2024-12-07
LON_285,Rightmove,United Kingdom,London,"6 bedroom detached house for sale in Winnington Close, N2",Detached,15795000.0,9110.07,1733.8,6.0,8.0,,,2024-10-09
LON_286,Rightmove,United Kingdom,London,"7 bedroom detached house for sale in Winnington Road, London, N2., N2",Detached,15795000.0,4873.69,3240.87,7.0,4.0,,,2026-05-21
LON_287,Rightmove,United Kingdom,London,"7 bedroom detached house for sale in Winnington Road, NW11, N2",Detached,15795000.0,9599.67,1645.37,7.0,8.0,,,2026-05-21
LON_288,Rightmove,United Kingdom,London,"4 bedroom apartment for sale in Strand, Covent Garden, London, WC2R",Apartment,15795000.0,4313.49,3661.77,4.0,4.0,,,2026-05-21
LON_289,Rightmove,United Kingdom,London,"6 bedroom detached house for sale in Winnington Close, Hampstead Garden Suburb, London, N2",Detached,15795000.0,9110.07,1733.8,6.0,8.0,,,2024-10-09
LON_290,Rightmove,United Kingdom,London,"1 bedroom apartment for sale in Cambridge Avenue, London, NW6",Apartment,526441.5,,,1.0,1.0,,,2026-05-21
LON_291,Rightmove,United Kingdom,London,"6 bedroom semi-detached house for sale in Carlyle Square, Chelsea, London, SW3",Semi-Detached,15970500.0,3860.12,4137.31,6.0,5.0,,,2026-05-21
LON_292,Rightmove,United Kingdom,London,"8 bedroom detached house for sale in The Grange, Wimbledon, London, SW19",Detached,13221000.0,,,8.0,6.0,,,2026-05-21
LON_293,Rightmove,United Kingdom,London,"7 bedroom detached house for sale in Ingram Avenue, NW11",Detached,12870000.0,8639.98,1489.59,7.0,10.0,,,2026-05-21
LON_294,Rightmove,United Kingdom,London,"6 bedroom detached house for sale in Elsworthy Road, St John's Wood, London, NW3",Detached,12811500.0,4045.93,3166.52,6.0,4.0,,,2026-05-21
LON_295,Rightmove,United Kingdom,London,"4 bedroom terraced house for sale in St Katharine's Precinct, London, NW1",Terraced,12811500.0,4291.19,2985.54,4.0,3.0,,,2026-05-21
LON_296,Rightmove,United Kingdom,London,"4 bedroom terraced house for sale in Grosvenor Crescent Mews, SW1X",Terraced,12858300.0,3065.8,4194.11,4.0,4.0,,,2024-12-09
LON_297,Rightmove,United Kingdom,London,"3 bedroom apartment for sale in Knightsbridge, Knightsbridge Gate, London, SW1X, United Kingdom, SW1X",Apartment,12811500.0,2268.69,5647.09,3.0,3.0,,,2026-05-21
LON_298,Rightmove,United Kingdom,London,"4 bedroom mews property for sale in Grosvenor Crescent Mews, Belgravia, SW1X",Mews,12858300.0,3065.8,4194.11,4.0,4.0,,,2026-05-21
LON_299,Rightmove,United Kingdom,London,"4 bedroom mews property for sale in Grosvenor Crescent Mews Belgravia London, SW1X",Mews,12858300.0,,,4.0,4.0,,,2024-11-09
LON_300,Rightmove,United Kingdom,London,"5 bedroom town house for sale in Moncorvo Close, London, SW7",Town House,12870000.0,3098.32,4153.86,5.0,4.0,,,2024-08-10
LON_301,Rightmove,United Kingdom,London,"4 bedroom flat for sale in St. Johns Wood Road, St John's Wood, NW8",Flat,12870000.0,3180.07,4047.08,4.0,4.0,,,2026-05-21
LON_302,Rightmove,United Kingdom,London,"4 bedroom flat for sale in Hereford House, Mayfair, London, W1K, United Kingdom, W1K",Flat,12870000.0,2511.17,5125.1,4.0,5.0,,,2026-05-21
LON_303,Rightmove,United Kingdom,London,"5 bedroom flat for sale in Montrose Place, Belgravia, London, SW1X",Flat,12870000.0,4234.52,3039.31,5.0,5.0,,,2026-05-21
LON_304,Rightmove,United Kingdom,London,"4 bedroom penthouse for sale in Pavilion Apartments, St. Johns Wood Road, London, NW8",Penthouse,12870000.0,,,4.0,3.0,,,2026-05-21
